id,predicted_price
1472700200,494458.4
8820903380,534124.94
8563010130,803916.5
8965450110,827737.4
9274204230,480845.53
8165501700,360502.38
2193340260,487680.5
1860600290,764307.8
1222000055,190662.45
2492200280,362766.2
2488200455,331288.75
809001520,1122951.4
1796361140,229360.53
6398000011,819694.1
6813600365,558855.1
7504100920,869978.3
8835770330,692627.4
524059322,707744.6
4307330280,380777.34
1245002952,893235.94
2021069059,243275.44
5700000595,702624.8
3629970930,677427.8
3336002215,242118.62
5100401060,620721.44
3278600750,319885.38
1126069045,1295102.9
7568700175,329895.25
452001475,506001.25
9283800230,401096.72
1737300130,600760.3
6189600040,531077.9
3679400025,539907.94
1096100010,322369.7
9513900050,247547.8
5452800645,692060.2
273800100,233347.8
7228500037,441557.16
808300090,480827.2
2493200215,529922.9
5035300255,668082.5
3380900160,372673.5
3630000130,396393.94
7300400670,312767.1
6798100070,381136.66
8078400010,519484.4
5566100060,470034.3
2768200212,516950.1
4035900060,587692.75
9460000110,367554.8
7199320190,503691.7
2225039081,498827.22
9512200050,672404.1
2634500085,333570.75
3654800200,277231.25
2724079090,1324818.1
2597520720,786693.25
3034200426,430536.53
984000130,321373.6
7852020670,460513.72
7923500060,852565.0
2310030510,285467.2
2205500540,472822.66
2493200015,331521.7
7853361420,578763.56
5652600605,532075.06
5285200020,318174.88
9406530150,358827.5
5706300020,460617.8
3278602490,465002.8
7197000100,524826.56
4447300008,611005.4
7899800045,239955.1
9250900095,323079.12
9268851740,514051.0
8682261440,425125.94
7284900385,695831.1
8079040300,447426.8
2225300585,396090.5
3223039013,388881.94
2013801350,230041.6
4055701110,835246.0
3578401770,434180.25
4046500720,525518.2
6145601745,400932.66
5207200195,650417.44
1972201856,537927.2
7212680080,221189.34
7277100510,537170.5
522079022,647564.8
5605000440,782727.6
6632300230,357537.66
8815400165,648925.5
6708200320,547675.94
2426059076,566294.9
3260200200,560208.4
2770601741,533542.0
4338800500,239036.92
9201000320,832429.4
7655900038,359317.53
3625059140,626504.5
4222310010,211526.78
2114700115,304102.97
3291800710,332029.84
9406590010,430773.9
3025059124,2286410.8
7972601250,486333.16
930000470,876784.06
6690500060,479211.7
16000015,170269.1
5693501102,584110.0
8079040490,447860.12
7225000155,345092.2
8819900170,734054.56
7972601270,340167.7
1224069074,775959.0
5126900321,340534.8
3438501860,292279.5
2822069080,416513.78
1656600310,603543.2
3856900507,1287389.2
1626069139,468353.66
2524049257,1229646.1
3904960150,531117.9
7214820610,435972.3
7977201845,507112.84
2428100080,838460.7
2202500135,379928.94
1523550220,700718.4
2313900610,388453.8
4123840050,381286.06
2125059124,1112123.2
1225039067,507741.47
6431500283,487164.53
2473380010,302341.88
5694501195,436774.66
2881700046,380350.9
6837820330,324860.28
2337300370,195790.19
3876540630,197325.97
626059317,340353.62
3374500520,287868.62
7228501903,358239.38
4019300051,439299.94
4232902615,581609.2
3546000090,238875.34
8127700215,875238.5
3438501100,364766.12
1769600066,671644.0
8146100610,462267.2
3052700695,575747.25
7954310210,679655.1
3761700053,3294662.0
1320069179,365242.34
1331900410,764057.9
7303100210,323675.25
2464400285,481404.4
6163901150,361713.22
8955800045,333301.72
2314300200,434391.06
9528104360,349577.84
4177100005,573591.8
8856960260,292185.03
1828001220,656723.9
3066400710,717127.5
624110610,887844.7
4040800260,390879.0
5019500215,499363.16
2481630180,852121.94
7203170190,563829.44
510001280,920397.56
9430110120,739855.6
1565950030,342578.44
9828202255,840297.9
3878900270,506173.56
8091600080,176270.14
1112000035,273079.22
2228900270,310500.97
6648701740,307640.72
1245003740,517704.94
2174503441,534876.8
7708250010,330203.38
6072300110,619671.0
2329800140,281931.3
1494300040,500469.72
3832050130,283491.84
7203100730,818940.1
7199330170,435684.28
7785000220,639809.3
1250201175,458326.1
4054500180,1029099.2
7905200061,417658.16
3751604895,168391.34
5220300140,333627.38
3323059027,344194.88
8651611980,995464.3
8673400190,605283.4
1668500100,859026.4
1023059365,595388.6
3308030060,318689.94
4232400860,856600.8
2144800615,230922.56
1568100920,2265370.5
9406510040,484516.12
2923049421,329992.16
1051000040,1057285.0
2077700042,669684.94
9423800030,272157.03
9818700455,795452.0
7133300675,331584.3
4113800550,654843.3
5553300375,1736745.6
2025701530,273236.56
7942601155,401805.38
7524300020,279385.9
2520069100,260323.61
5412300410,212387.1
7504110760,784079.94
2594200350,350284.0
2722059013,220314.19
8078430480,539300.2
1423069162,483763.53
8856001090,158476.77
7000100631,744282.9
4222200280,220847.25
7971300050,639670.2
2009001600,231796.1
6619910140,678212.56
2877100985,573396.56
1196000007,345968.06
1330850130,753649.75
6664900410,228580.31
1231001110,253225.7
9235900030,298783.88
9407101840,340009.75
9523103001,424979.2
2149800278,417381.8
7234601198,673975.75
9476700035,436014.3
9297301065,638451.25
518500700,626020.7
7843500090,329917.56
6056110780,344368.25
2345700260,330917.75
3509600070,256973.17
1431700280,351579.88
1623049174,309017.44
3024089049,382445.62
7853340450,433595.16
7732410360,768982.6
1446800995,338184.22
2946000285,244550.17
425079100,522181.0
3876313040,448823.47
1762600260,1314440.6
1925069121,1282179.4
7443000480,815582.5
7820000015,344245.44
4027701253,464216.3
2826049165,374612.7
5426300060,814642.6
1278000210,142382.8
923000270,389622.53
7657600005,285372.44
3024079057,383784.7
3276180020,306567.6
7304300760,316171.56
3908100020,522752.53
8835400805,720764.8
4051150070,215071.08
3904930530,450286.72
6163900971,388801.12
7942600310,408990.12
4365700330,232676.9
423059207,283635.44
3992700265,359656.6
7177300090,445120.06
2540820010,620050.5
5700002510,1066255.5
5201000030,514411.47
7631800015,2421009.5
2922702965,701566.2
1525059198,1058439.1
1245003160,632387.25
3810000455,325106.06
7855600080,639589.7
5701500030,1096305.5
7504020400,630897.56
1402600570,295413.06
7575610760,275477.3
8731990370,378208.12
5021900090,828044.5
290000075,386509.0
2841500010,526895.75
3955900830,441507.47
7852110140,546902.94
1311400350,242054.9
7773800015,589927.7
4123400320,490969.97
2725069157,887060.1
666000143,735338.2
5101408678,493445.62
6371000026,367975.0
2024059084,725936.5
7283900036,330436.5
8881900230,735288.4
3959400135,375067.75
7696610270,217923.81
1689400150,783979.0
5103900015,431866.0
1441000350,480907.9
5101408735,368848.44
3126059027,1807918.2
2320069014,453836.12
9541600015,707270.3
8682320420,550824.0
1562200090,697233.4
3395070980,650685.5
7349600230,229801.05
522049122,237202.72
869700060,295890.7
811000055,1179591.4
1221059176,418063.03
1523059103,491384.53
2025760210,618939.2
9218400088,388742.88
8682292020,402806.38
2623089135,439059.94
3758900259,1215502.2
524069049,615359.56
3121500150,767493.9
5581400080,924402.7
8087800020,444507.94
4070700290,624398.3
3296000170,756657.9
9238500040,464959.34
2744600040,358210.0
6813600380,629974.06
6140100150,504609.06
2201500555,434214.22
2600110250,627027.5
4337000275,186331.19
1186000150,661238.06
1972201963,551700.44
1105000745,329871.62
2887700560,578379.5
4039700080,629147.3
522049104,292632.3
4202400078,248243.8
7520000695,205396.28
7714000310,402392.88
4319200060,565234.1
8624700015,789427.4
5104520610,295842.44
2354300845,253248.89
3824100291,455291.38
6151800612,221701.9
5454200080,809304.25
6413600290,368413.94
2131200065,330564.16
1459920010,253428.16
50300090,418665.1
2326300090,588707.0
7714000070,401478.28
3630180500,1040260.2
1727850340,1382163.2
8691430330,1029193.4
2310030390,249860.8
5561400610,531029.25
7010701016,472666.66
7883605915,258806.67
1282300995,352518.6
4040700310,515542.5
3353400435,205596.17
2143701015,527097.75
255450020,367365.94
1020069017,951268.4
4038200120,516178.12
9284801100,268444.3
1965200075,553592.5
847100047,523653.16
4038700720,520440.94
6815100085,749716.3
2508000020,334321.7
255520180,698613.1
6822100750,613008.44
869700050,313717.06
1775801405,509706.34
6600400090,209139.78
7202330270,395351.94
1683400165,988784.4
2625069070,1038040.3
7625702440,381993.25
3388000640,235327.39
1899400365,228816.53
6899990200,802876.0
5569700020,889811.25
986000045,345638.94
3293700221,339203.62
3764800250,344678.4
2291400566,416353.34
4219401236,1226735.5
4239400840,174045.14
7211400990,215637.1
7696500280,194877.75
7215721070,510247.2
3204850140,375590.34
4322200220,625764.0
2566300100,849584.6
1944900090,460211.22
6648500390,289486.03
7385300020,884960.4
1704900135,303329.62
2877100655,828482.94
2726079098,647212.9
7625703800,422338.44
318300040,521628.53
7922800190,531402.1
2023049361,210978.6
8946400210,468088.84
6071600450,570239.1
4343800100,422022.0
1443300140,344732.3
1024039001,868083.75
2767704860,530273.7
7234600851,686318.4
644200065,823568.9
7784400035,656534.75
3826000560,232916.9
9272202260,430405.56
263000253,478182.22
3621059043,531686.5
240000130,441005.44
1352300120,210369.42
7849200861,288037.5
2487700130,477493.66
1796100140,286427.1
7234601221,525824.0
8651710190,452981.7
2916200091,535923.5
1232000915,508692.4
1545801970,282964.03
3211200420,326806.12
7686204675,202997.31
3141600210,167014.0
3959401284,585036.56
2113700825,294226.84
3876000710,403314.94
522069022,453700.66
3214200070,341709.53
1221039156,300372.06
259600790,438438.16
785000040,449792.72
8138870470,454355.78
2596300035,333332.88
540100057,1241811.5
3073500045,555473.06
5363200266,379403.9
8682261650,432523.03
3224510080,971450.56
3211270160,430163.88
9269200520,205352.4
293810190,469888.66
4197400043,297376.72
3026079031,278378.97
5332200405,1018549.3
2473411210,299857.47
9268200315,589283.9
8123500050,556427.94
3221069091,538267.44
2485000165,643897.6
4058800215,645964.25
1926059039,713863.1
2533300680,968816.56
3343903640,369218.7
5700003705,1234781.4
2023049372,372799.7
4058800830,678157.56
3333002302,517766.66
2944500340,293185.97
1982200790,555001.25
8929000270,478688.7
8122101440,264216.4
7525530470,817411.56
9332800020,702620.1
3878900525,251727.56
5420300210,236946.11
9232900165,393496.0
6414100026,441792.2
3013300660,743835.1
7954300120,626514.6
1081200360,320652.94
2877102345,490692.38
2202500255,448089.56
7984400050,208822.5
9558020380,488544.47
7812801850,212150.66
8944460020,416859.12
2306400040,553901.94
8649400410,299390.0
7889602020,253769.9
2041000025,453305.78
871001484,631696.5
2767602141,538744.5
3630180470,761650.5
2769602140,534984.94
2473250280,318004.4
5422560660,515691.5
3756600240,345029.0
8651600160,717092.6
7202300540,803142.5
8961950250,422777.7
3303000130,408850.88
798000062,294163.7
1695900150,741442.0
1604730150,534068.4
4136930310,349372.88
8835401250,1486347.5
8665900328,407095.38
9262800255,268313.25
1853080570,868074.6
5556300114,808887.56
9517200290,419939.5
4037200295,510523.66
7417100123,379917.7
2620069077,175917.31
7922720040,665229.8
558100090,559030.5
257000037,326708.9
3319500385,410772.6
9297301520,300211.7
3580900090,356201.5
1321039076,166055.03
7227801581,298937.22
9407001620,341606.56
2130400150,356436.3
2312400200,242788.25
4046700210,406069.4
1193000480,1098439.4
1492800296,475473.8
3013300017,374470.16
3630240140,585816.5
1049010390,352194.3
9320900420,159420.23
4315700060,303932.78
2591010290,325065.12
323089085,615547.4
6600400270,206797.47
2919701105,489784.0
7202360670,867093.4
8927600100,724921.6
3211700045,739922.6
4027701326,478680.47
1601600195,268033.97
7853280350,916579.4
3629970130,659078.6
7203120020,750578.4
9542900190,363566.94
8035350120,543942.75
1238501184,909242.6
251200240,468889.94
8945300200,176425.88
2162000160,1012529.2
5466310060,218956.67
1239400064,830391.6
5205000020,317713.38
1720800305,627803.56
7280300375,542308.56
2095800400,469498.03
7852010950,545110.1
1428001160,585086.25
9528104910,719189.7
8644210470,947523.56
7923300310,530531.7
254000100,624440.6
1931300688,510117.75
7007700030,408801.75
422049178,220636.94
422069067,394931.38
2923049393,368054.7
930000305,514168.2
2461900448,469597.44
2610100020,301293.0
2895550050,239960.36
7701700040,272980.8
2460900020,486124.5
9827700105,669725.8
1005000240,277279.12
7200001254,507095.94
866400040,512178.78
305000170,646258.75
2260800110,940402.75
3442000127,707801.4
5253300437,478050.0
7576700150,932443.06
5469501410,485301.34
5104531120,675583.25
723049434,309892.47
622069006,1577453.8
2517101200,313009.4
8159620160,234236.3
5561300640,457698.44
3317010130,186922.44
4364200250,354462.75
8732300060,606168.4
5603700025,775391.6
3585900190,749885.1
3996900575,283104.94
8731801260,224516.44
3810000860,343677.94
5700003585,2193213.2
6332000050,449148.88
9286100250,411052.78
9471201110,815384.1
9290800050,477564.25
7300200400,680099.94
526069024,870077.06
1454600156,1114289.0
3904980360,497424.88
2626119062,254648.48
8651730290,455688.44
7611200195,702245.6
1919800260,589891.1
6632900354,304261.38
3972900195,329129.4
5151600170,279986.56
7016000440,482601.84
871000435,833570.94
9578060540,477252.8
2332700060,845173.9
766000240,271858.72
4363700200,258909.38
7100000250,324430.22
2781250560,205119.48
2781250100,341374.38
5419800220,242667.66
7147600245,256157.64
2926069083,943237.44
6189200125,889723.0
9542830160,280681.4
5152200020,255137.08
9412900045,396878.1
6600410480,174106.23
6979970080,571926.4
5636010280,274914.88
1732801300,867458.1
5561401530,531500.94
9578500510,333472.75
7304300906,323919.8
1223089077,510308.0
721049207,253990.72
8691330310,864835.5
1523069204,419111.3
3188100105,575373.5
6608500290,408475.97
2891400410,343217.12
7663700551,340044.44
5413200140,244035.75
425069139,586036.1
6713700155,359226.72
2767603505,486767.0
7789000080,292897.28
9211500620,223948.89
3750604417,173457.22
7922800320,572235.7
1471620240,384860.44
2222059052,334590.6
9551200270,1257108.8
2767603160,518179.12
9406710060,375488.28
8929000250,367588.5
5538300120,418698.62
2223069120,444116.84
1652500060,1263181.2
8564500240,420109.34
3629700120,556329.8
3943600070,387612.7
4171200025,291774.88
2425049063,3877432.0
9828701650,386326.56
3581000340,336399.62
8100900015,373100.25
2125059161,1577638.8
304000380,195457.34
8146200070,1203631.4
686530170,575627.6
2917200645,493251.78
9547200530,886752.25
2122059199,453939.12
1150000740,700815.9
5706200060,313376.5
9265410010,200203.8
4083800555,460093.2
6152900332,366596.0
2520900301,239201.8
9828200790,502094.66
1657530180,305945.5
7471900045,280190.38
9828200460,411941.66
1775900140,429377.34
6139800430,459506.47
7214400005,463196.12
5332200026,497791.7
9510970300,752612.6
2540830020,392596.75
3392100140,174697.52
1326069191,381052.0
2125059112,1219917.5
859000022,375680.25
8854100350,675035.9
121059007,201023.03
7977201707,500305.1
3859900060,2406367.5
8815400735,735834.9
705700530,322869.66
6600780130,393973.25
6378500105,444460.47
8143000310,448416.16
2877102330,765153.8
3526039074,644521.8
2115510300,234782.22
3024059014,2394484.0
2141330360,645862.56
546000400,530680.44
2071500011,423703.62
7972000240,204190.06
7016200460,459353.12
6204200180,436337.1
1552100135,956146.1
88000173,354450.9
2581900235,762023.2
9211500560,216832.55
621069218,438371.7
1321970240,304752.12
798000630,332249.34
421000285,247649.1
2824600180,873974.06
3832051140,322606.5
1237500105,669696.44
8802400906,256217.5
3166900270,383306.25
3682000060,383029.62
5469700020,286127.6
1245001820,494890.56
9547205660,578710.56
7974700122,670755.56
7550801225,533553.7
1099950050,790672.8
1402900460,348458.12
7636800041,1725932.4
2115720270,233813.36
8651441750,206168.31
3904100035,272863.16
8815400020,581573.1
3303860590,459769.47
5427110040,1086921.6
1782000160,302898.9
6204420290,515354.25
3995700245,311167.97
7955040130,446956.44
1442880650,539600.6
8833510230,812034.9
7283900551,422820.03
4396000180,265675.34
7504021310,702445.25
322059264,279176.0
3654800040,269844.72
2767704777,557905.1
3278602190,395830.3
3236500220,516469.16
3410600100,272113.44
629410180,709250.06
3352402250,205510.7
4363700304,322005.28
7237550130,1249477.2
9808590210,1305747.2
8074200175,275895.34
3463400330,381632.78
6306400140,595189.4
8564950250,500977.8
5381000070,221922.11
9826700697,513740.28
8132700190,459143.75
7943000020,181682.19
9547204675,528252.2
4112100101,522007.75
727500030,476988.47
114101426,359976.4
9274202005,793028.2
1193000380,967630.0
3039000020,438077.88
7852170130,660940.5
2624079010,609738.1
4137010540,292435.38
7576200012,841536.9
1138020020,340874.0
3969300030,208475.08
898000200,182143.31
5153100030,294238.34
5104532030,515267.75
4406000050,222237.69
9274203390,511229.12
8682290360,403866.5
6928600330,250942.1
4139680070,947895.0
6844702690,438154.75
2154970020,1718852.8
4385701285,1092956.6
2426059071,572905.7
2867300160,557187.3
9512500720,504425.75
1773101020,292027.9
8687800100,299029.6
3627800050,1645859.9
1604600227,271679.88
3300701170,435296.78
9250900111,438337.4
7015200790,616920.8
1311100490,239746.25
2469000010,787931.4
1982201596,589200.7
1862700290,313165.56
2586800270,231969.69
9528102772,444460.06
5490210200,396482.0
6669080020,434051.5
179003055,211312.86
1860600535,948832.0
1592000130,626533.75
3905040170,542198.94
9320500080,261480.1
9276200850,446782.56
224069114,596359.25
2260000340,601964.7
5096300130,375877.38
3432500215,365009.75
2600000050,734025.2
8856003839,212400.47
2492200435,316021.12
7855900110,1170358.1
6806100250,320137.16
2770603523,602520.7
1370800515,1871257.0
2726049150,466435.2
1226059161,511341.75
1068000375,3565659.0
9528104109,407703.44
5126310060,501469.7
1951820070,558709.6
1545805980,325537.0
9464700340,1121444.5
4319200675,731090.25
7518500885,534207.44
7852020620,506779.25
869700370,328710.62
8643000190,262145.25
8902000267,558289.4
7972602435,258922.2
2050100210,944846.25
6705120540,462066.2
2767601390,674907.1
4141000490,1191953.6
9345400350,724634.06
3222079162,318862.0
7789000120,240996.28
6646200770,727272.5
6666800180,754554.44
1725800280,452072.38
6117500460,1234314.0
5470100220,238819.31
5457300478,503102.16
7550800195,575058.06
7787050180,565028.75
6204430250,520269.25
7640400250,470438.38
624110920,739394.25
3629920140,350561.38
7173700518,656866.06
3210200395,183746.16
2473480560,393105.53
2623089141,478607.88
1423800080,228899.25
2076400050,298354.2
3832060120,310970.7
7702600930,386538.47
5101404555,410390.8
3723800415,368868.16
3356403400,207479.19
9214400125,480049.66
1797500530,472242.22
9551201660,1058827.9
3878900815,397018.56
1760650280,314532.5
5466410030,222167.12
6388930620,693103.75
2331300395,690914.06
9412700160,283564.3
871001611,629291.94
3142600120,567379.25
3995700220,358398.28
2310000280,274977.8
8039900400,406873.38
7504021510,703999.8
1959700445,1283018.5
1556200155,548508.1
3629960590,366441.12
259000240,439487.25
662440020,420356.62
3123049142,487839.12
321100260,750471.75
6840701095,532828.1
3738900165,442956.56
4427100130,385199.0
9238500100,433448.0
6145601810,400945.28
2570300090,369234.2
4017600010,447068.53
1005000220,321978.25
1257202120,485880.22
9527000490,462710.47
8691400080,712409.75
1726069084,449506.25
248000240,203116.4
6113400046,341584.75
2130702350,422290.5
920069052,218137.56
6071300160,583204.94
1623049041,178351.38
9268200285,433831.75
1843100520,387121.38
2887700826,630047.4
9122000385,611499.7
9475700220,351172.06
2804600005,786780.25
2896400300,378117.62
5015000180,639835.56
3630220180,762692.1
8832900780,445502.72
1568100300,604233.1
8718500610,393735.12
4147200140,1091949.1
1973700030,934078.94
8862000075,195722.03
9320990110,273641.8
1151100035,421129.03
2011000010,217796.45
1651500060,743698.25
446000190,715967.8
2344300220,853097.7
523049195,255188.67
9191200015,639031.2
7942601410,845366.5
7137800300,193886.53
7853300280,536283.44
6654700240,354706.88
569000050,600273.0
3584000180,228588.6
2026079055,333089.75
8898700880,268810.9
5075400150,595517.0
8731981360,368806.6
4222500020,213367.25
7996720050,687658.9
4077800094,619821.7
6446200365,664744.7
2824089053,475113.0
1311800220,219612.28
3522049063,590273.2
1721801280,206423.1
6131600240,185807.0
7202310040,530090.1
1123059125,571766.56
646910160,259724.98
5630500005,364292.3
3342100785,277316.94
9547205610,662397.5
1773100123,315624.47
3353400092,297036.3
217500015,394319.8
3649100031,409311.25
7896300150,283113.03
623049185,264652.2
1773100430,341017.06
1781500220,556705.56
3395380200,252620.77
2424059170,3120778.0
4389200765,1283000.1
1543000060,501517.5
6154900005,624796.25
2902200240,461693.56
1442880640,543740.0
8562770490,487839.12
2768300655,658567.2
3432501315,322206.2
5035300570,795462.6
3626039028,449099.62
3876540780,210096.75
327000100,875273.6
7551300065,471370.7
1312920060,237046.23
2215901230,251191.83
6306800010,407251.5
2767700022,472449.88
5589900610,468820.62
4320200020,663956.5
5249804655,656139.8
9238500480,439961.94
3885806565,1001630.4
7905200205,395111.06
5727500102,321857.6
3585220070,354116.4
2078500210,575184.2
1839920050,384866.3
534000080,376213.03
856000255,445724.12
4141010110,1527237.5
9558040820,805476.6
7768700315,833942.25
2796100640,293613.8
1922059010,217648.83
3448000542,296084.06
3883100220,277278.06
7237301210,276742.03
3893100456,941122.25
9578501110,355869.75
6145601995,454297.72
4024100120,328422.7
8899000050,344909.9
3396820010,523668.12
6749700117,400120.97
1954400060,509975.72
3303970100,695704.4
2540850070,440401.47
3797000745,499150.34
7883603700,260600.81
3438501452,375342.9
3530210260,608736.44
3598600049,197192.4
731500170,326395.6
7129304375,193882.84
263000006,469446.1
7212660560,293976.1
1112700010,389481.0
3420069060,605498.75
2473000470,396163.0
8691390980,716284.0
6184700100,464394.34
4476400275,315421.66
2968801240,261832.44
1529300160,463190.38
7640400070,703849.44
7016100380,459688.38
2172000890,449411.53
4035900015,805108.75
9528104660,1050592.0
507100005,385572.75
2783100160,416060.0
3629921140,837191.9
1099750610,231216.1
1330300451,932778.4
